route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
40,WK,8702584,Colorado Stn,1,  40 11,793834
40,WK,8702585,Colorado Stn,1,  40 10,793839
40,WK,8702586,Colorado Stn,1,  40 15,793834
40,WK,8702587,Colorado Stn,1,  40  1,793839
40,WK,8702588,Southmoor via Colorado Blvd,1,  40  4,793838
40,WK,8702589,Colorado Stn,1,  40  3,793839
40,WK,8702590,Southmoor via Colorado Blvd,1,  40 14,793838
40,WK,8702591,Colorado Stn,1,  40  6,793839
40,WK,8702592,Colorado Stn,1,  40  1,793839
40,WK,8702593,Southmoor via Colorado Blvd,1,  40 15,793835
40,WK,8702594,Southmoor via Colorado Blvd,1,  40  2,793838
401,WK,8702595,Highlands Ranch via Burntwood,0, 401 12,793842
401,WK,8702596,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702597,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702598,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702599,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702600,Highlands Ranch via Mineral Stn,0, 401  3,793843
401,WK,8702601,Highlands Ranch via Mineral Stn,0, 401  4,793844
401,WK,8702602,Highlands Ranch via Mineral Stn,0, 401  3,793844
401,WK,8702603,Highlands Ranch via Mineral Stn,0, 401  1,793844
401,WK,8702604,Highlands Ranch via Mineral Stn,0, 401  2,793844
401,WK,8702605,Highlands Ranch via Mineral Stn,0, 401  4,793844
401,WK,8702606,Highlands Ranch via Burntwood,0, 401 12,793841
401,WK,8702607,Highlands Ranch via Burntwood,0, 401 13,793841
401,WK,8702608,Highlands Ranch via Mineral Stn,0, 401 11,793843
401,WK,8702609,Highlands Ranch via Mineral Stn,0, 401  2,793844
401,WK,8702610,Highlands Ranch via Mineral Stn,0, 401  1,793843
401,WK,8702611,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702612,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702613,Highlands Ranch via Burntwood,0, 401  2,793841
401,WK,8702614,Highlands Ranch via Burntwood,0, 401 11,793841
401,WK,8702615,Highlands Ranch via Burntwood,0, 401  2,793841
401,WK,8702616,Highlands Ranch via Burntwood,0, 401 11,793841
401,WK,8702617,Highlands Ranch via Mineral Stn,0, 401  2,793843
401,WK,8702618,Highlands Ranch via Burntwood,0, 401 13,793842
401,WK,8702619,Ken Caryl PnR,1, 401  4,793845
401,WK,8702620,Ken Caryl PnR,1, 401  3,793845
401,WK,8702621,Ken Caryl PnR,1, 401  1,793845
401,WK,8702622,Ken Caryl PnR,1, 401  2,793845
401,WK,8702623,Mineral Stn,1, 401  1,793847
401,WK,8702624,Ken Caryl PnR,1, 401 12,793848
401,WK,8702625,Mineral Stn,1, 401  2,793847
401,WK,8702626,Mineral Stn,1, 401 13,793847
401,WK,8702627,Ken Caryl PnR,1, 401 12,793848
401,WK,8702628,Mineral Stn,1, 401  2,793847
401,WK,8702629,Ken Caryl PnR,1, 401 13,793848
401,WK,8702630,Ken Caryl PnR,1, 401 11,793848
401,WK,8702631,Mineral Stn,1, 401  2,793847
401,WK,8702632,Mineral Stn,1, 401  2,793847
401,WK,8702633,Mineral Stn,1, 401  2,793847
401,WK,8702634,Ken Caryl PnR,1, 401  2,793848
401,WK,8702635,Ken Caryl PnR,1, 401  2,793848
401,WK,8702636,Mineral Stn,1, 401  2,793847
401,WK,8702637,Mineral Stn,1, 401  2,793847
401,WK,8702638,Ken Caryl PnR,1, 401 11,793848
401,WK,8702639,Mineral Stn,1, 401  3,793846
401,WK,8702640,Mineral Stn,1, 401  1,793846
401,WK,8702641,Ken Caryl PnR,1, 401  2,793845
402L,SA,8702642,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702643,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702644,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702645,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702646,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702647,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702648,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702649,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702650,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702651,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702652,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702653,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702654,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702655,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702656,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SA,8702657,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SA,8702658,Mineral Stn,1,402L  2,793852
402L,SA,8702659,Mineral Stn,1,402L  2,793852
402L,SA,8702660,Mineral Stn,1,402L  2,793852
402L,SA,8702661,Mineral Stn,1,402L  2,793852
402L,SA,8702662,Mineral Stn,1,402L  1,793852
402L,SA,8702663,Mineral Stn,1,402L  2,793852
402L,SA,8702664,Mineral Stn,1,402L  2,793852
402L,SA,8702665,Mineral Stn,1,402L  1,793852
402L,SA,8702666,Mineral Stn,1,402L  1,793852
402L,SA,8702667,Mineral Stn,1,402L  1,793852
402L,SA,8702668,Mineral Stn,1,402L  1,793852
402L,SA,8702669,Mineral Stn,1,402L  2,793852
402L,SA,8702670,Mineral Stn,1,402L  2,793852
402L,SA,8702671,Mineral Stn,1,402L  1,793852
402L,SA,8702672,Mineral Stn,1,402L  1,793853
402L,SA,8702673,Mineral Stn,1,402L  1,793852
402L,SA,8702674,Mineral Stn,1,402L  1,793852
402L,SU,8702675,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SU,8702676,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702677,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702678,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SU,8702679,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702680,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SU,8702681,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702682,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SU,8702683,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702684,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,SU,8702685,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,SU,8702686,Mineral Stn,1,402L  2,793852
402L,SU,8702687,Mineral Stn,1,402L  1,793852
402L,SU,8702688,Mineral Stn,1,402L  2,793852
402L,SU,8702689,Mineral Stn,1,402L  1,793852
402L,SU,8702690,Mineral Stn,1,402L  2,793852
402L,SU,8702691,Mineral Stn,1,402L  1,793852
402L,SU,8702692,Mineral Stn,1,402L  1,793852
402L,SU,8702693,Mineral Stn,1,402L  2,793852
402L,SU,8702694,Mineral Stn,1,402L  1,793852
402L,SU,8702695,Mineral Stn,1,402L  2,793852
402L,SU,8702696,Mineral Stn,1,402L  1,793852
402L,WK,8702697,Park Meadows via Highlands Ranch Town Center,0,402L  7,793849
402L,WK,8702698,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702699,Park Meadows via Highlands Ranch Town Center,0,402L  7,793849
402L,WK,8702700,Park Meadows via Highlands Ranch Town Center,0,402L  6,793849
402L,WK,8702701,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702702,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702703,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702704,Park Meadows via Highlands Ranch Town Center,0,402L  4,793849
402L,WK,8702705,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702706,Park Meadows via Highlands Ranch Town Center,0,402L  8,793849
402L,WK,8702707,Park Meadows via Highlands Ranch Town Center,0,402L  8,793849
402L,WK,8702708,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702709,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,WK,8702710,Park Meadows via Highlands Ranch Town Center,0,402L  8,793849
402L,WK,8702711,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702712,Park Meadows via Highlands Ranch Town Center,0,402L  3,793849
402L,WK,8702713,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702714,Park Meadows via Highlands Ranch Town Center,0,402L  1,793849
402L,WK,8702715,Park Meadows via Highlands Ranch Town Center,0,402L  8,793849
402L,WK,8702716,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702717,Park Meadows via Highlands Ranch Town Center,0,402L  4,793849
402L,WK,8702718,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702719,Park Meadows via Highlands Ranch Town Center,0,402L  6,793849
402L,WK,8702720,Park Meadows via Highlands Ranch Town Center,0,402L  5,793849
402L,WK,8702721,Park Meadows via Highlands Ranch Town Center,0,402L  7,793849
402L,WK,8702722,Park Meadows via Highlands Ranch Town Center,0,402L  6,793849
402L,WK,8702723,Park Meadows via Highlands Ranch Town Center,0,402L  2,793849
402L,WK,8702724,Mineral Stn,1,402L  8,793851
402L,WK,8702725,Mineral Stn,1,402L  1,793851
402L,WK,8702726,Mineral Stn,1,402L  3,793851
402L,WK,8702727,Mineral Stn,1,402L  5,793851
402L,WK,8702728,Mineral Stn,1,402L  2,793852
402L,WK,8702729,Mineral Stn,1,402L  6,793852
402L,WK,8702730,Mineral Stn,1,402L  8,793852
402L,WK,8702731,Mineral Stn,1,402L  6,793852
402L,WK,8702732,Mineral Stn,1,402L  2,793851
402L,WK,8702733,Mineral Stn,1,402L  1,793853
402L,WK,8702734,Mineral Stn,1,402L  2,793852
402L,WK,8702735,Mineral Stn,1,402L  7,793852
402L,WK,8702736,Mineral Stn,1,402L  2,793851
402L,WK,8702737,Mineral Stn,1,402L  6,793851
402L,WK,8702738,Mineral Stn,1,402L  6,793851
402L,WK,8702739,Mineral Stn,1,402L  5,793851
402L,WK,8702740,Mineral Stn,1,402L  5,793852
402L,WK,8702741,Mineral Stn,1,402L  5,793851
402L,WK,8702742,Mineral Stn,1,402L  2,793852
402L,WK,8702743,Mineral Stn,1,402L  5,793851
402L,WK,8702744,Mineral Stn,1,402L  7,793851
402L,WK,8702745,Mineral Stn,1,402L  5,793852
402L,WK,8702746,Mineral Stn,1,402L  2,793851
402L,WK,8702747,Mineral Stn,1,402L  2,793852
402L,WK,8702748,Mineral Stn,1,402L  3,793851
402L,WK,8702749,Mineral Stn,1,402L  8,793851
402L,WK,8702750,Mineral Stn,1,402L  4,793851
403,WK,8702751,Lincoln Station via Wildcat,0, 403  4,793854
403,WK,8702752,Lincoln Station via Wildcat,0, 403  6,793855
403,WK,8702753,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702754,Lincoln Station via Wildcat,0, 403  5,793855
403,WK,8702755,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702756,Lincoln Station via Wildcat,0, 403  6,793855
403,WK,8702757,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702758,Lincoln Station via Wildcat,0, 403  5,793855
403,WK,8702759,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702760,Lincoln Station via Wildcat,0, 403  6,793855
403,WK,8702761,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702762,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702763,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702764,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702765,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702766,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702767,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702768,Lincoln Station via Wildcat,0, 403  3,793855
403,WK,8702769,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702770,Lincoln Station via Wildcat,0, 403  4,793855
403,WK,8702771,Lincoln Station via Wildcat,0, 403  1,793855
403,WK,8702772,Lincoln Station via Wildcat,0, 403  3,793855
403,WK,8702773,Lincoln Station via Wildcat,0, 403  2,793855
403,WK,8702774,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702775,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702776,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702777,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702778,Mineral Station via Wildcat,1, 403  4,793857
403,WK,8702779,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702780,Mineral Station via Wildcat,1, 403  3,793857
403,WK,8702781,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702782,Mineral Station via Wildcat,1, 403  4,793857
403,WK,8702783,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702784,Mineral Station via Wildcat,1, 403  3,793856
403,WK,8702785,Mineral Station via Wildcat,1, 403  5,793857
403,WK,8702786,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702787,Mineral Station via Wildcat,1, 403  6,793857
403,WK,8702788,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702789,Mineral Station via Wildcat,1, 403  5,793857
403,WK,8702790,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702791,Mineral Station via Wildcat,1, 403  6,793857
403,WK,8702792,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702793,Mineral Station via Wildcat,1, 403  2,793857
403,WK,8702794,Mineral Station via Wildcat,1, 403  1,793857
403,WK,8702795,Mineral Station via Wildcat,1, 403  2,793857
40X,WK,8702796,Summit Grove/Colorado,0, 40X 72,793858
40X,WK,8702797,Summit Grove/Colorado,0, 40X 83,793858
40X,WK,8702798,Summit Grove/Colorado,0, 40X 79,793858
40X,WK,8702799,Summit Grove/Colorado,0, 40X 74,793858
40X,WK,8702800,Union Station,1, 40X 40,793859
40X,WK,8702801,Union Station,1, 40X 64,793859
40X,WK,8702802,Union Station,1, 40X 65,793859
40X,WK,8702803,Union Station,1,122X 53,793859
410,WK,8702804,Lincoln Stn,0, 410 31,793860
410,WK,8702805,Lincoln Stn,0, 410 31,793860
410,WK,8702806,Lincoln Stn,0, 410 22,793860
410,WK,8702807,Lincoln Stn,0, 410 22,793861
410,WK,8702808,Lincoln Stn,0, 410 21,793861
410,WK,8702809,Lincoln Stn,0, 410 21,793860
410,WK,8702810,Lincoln Stn,0, 410 32,793860
410,WK,8702811,Lincoln Stn,0, 410 31,793860
410,WK,8702812,Lincoln Stn,0, 410 22,793860
410,WK,8702813,Parker PnR,1, 410 31,793862
410,WK,8702814,Parker PnR,1, 410 31,793862
410,WK,8702815,Parker PnR,1, 410 22,793862
410,WK,8702816,Parker PnR,1, 410 21,793862
410,WK,8702817,Pinery PnR,1, 410 32,793863
410,WK,8702818,Pinery PnR,1, 410 31,793863
410,WK,8702819,Parker PnR,1, 410 32,793862
410,WK,8702820,Parker PnR,1, 410 31,793862
410,WK,8702821,Parker PnR,1, 410 22,793862
43,SA,8702822,Stapleton via MLK Blvd,0,  43  4,793866
43,SA,8702823,Green Valley,0,  43  2,793865
43,SA,8702824,Tower Road,0,  43  5,793869
43,SA,8702825,Tower Road,0,  65  3,793869
43,SA,8702826,Tower Road,0,  43  2,793869
43,SA,8702827,Tower Road,0,  43  5,793869
43,SA,8702828,Tower Road,0,  43 10,793869
43,SA,8702829,Tower Road,0,  44  9,793869
43,SA,8702830,Tower Road,0,  43  2,793869
43,SA,8702831,Tower Road,0,  43 10,793869
43,SA,8702832,Tower Road,0, 130 19,793869
43,SA,8702833,Stapleton via MLK Blvd,0,  43  2,793866
43,SA,8702834,Green Valley,0,  65 11,793865
43,SA,8702835,Tower Road,0,  43 10,793869
43,SA,8702836,Stapleton via MLK Blvd,0,  65  8,793866
43,SA,8702837,Tower Road,0,  43  6,793869
43,SA,8702838,Tower Road,0,  43  7,793869
43,SA,8702839,Green Valley,0,  43 13,793865
43,SA,8702840,Green Valley,0,  43 14,793865
43,SA,8702841,Tower Road,0,  43  7,793869
43,SA,8702842,Tower Road,0,  43  4,793869
43,SA,8702843,Green Valley,0,  43 10,793865
43,SA,8702844,Tower Road,0,  65  3,793869
43,SA,8702845,Stapleton via MLK Blvd,0,  43  7,793866
43,SA,8702846,Tower Road,0,  43  4,793869
43,SA,8702847,Stapleton via MLK Blvd,0,  43 14,793866
43,SA,8702848,Stapleton via MLK Blvd,0,  43  6,793866
43,SA,8702849,Stapleton via MLK Blvd,0,  43  7,793866
43,SA,8702850,Stapleton via MLK Blvd,0,  43  4,793866
43,SA,8702851,Green Valley,0,  43 10,793865
43,SA,8702852,Tower Road,0,  65  3,793869
43,SA,8702853,Tower Road,0,  43  5,793869
43,SA,8702854,Tower Road,0,  43  2,793869
43,SA,8702855,Green Valley,0,  43  1,793865
43,SA,8702856,Stapleton via MLK Blvd,0,  65  3,793866
43,SA,8702857,Tower Road,0,  43  1,793869
43,SA,8702858,Tower Road,0,  43  5,793869
43,SA,8702859,Stapleton via MLK Blvd,0,  43 10,793866
43,SA,8702860,Green Valley,0,  65  8,793865
43,SA,8702861,Tower Road,0,  43  1,793869
43,SA,8702862,Tower Road,0,  43  4,793869
43,SA,8702863,Tower Road,0,  43  1,793869
43,SA,8702864,Stapleton via MLK Blvd,0,  43  5,793866
43,SA,8702865,Green Valley,0,  43  1,793865
43,SA,8702866,Tower Road,0,  43  1,793869
43,SA,8702867,Tower Road,0,  43  7,793869
43,SA,8702868,Tower Road,0,  65  3,793869
43,SA,8702869,Stapleton via MLK Blvd,0,  43  1,793866
43,SA,8702870,Tower Road,0,  43  1,793869
43,SA,8702871,Tower Road,0,  43  2,793869
43,SA,8702872,Stapleton via MLK Blvd,0,  43 13,793866
43,SA,8702873,Tower Road,0,  43  6,793869
43,SA,8702874,Green Valley,0,  43  2,793865
43,SA,8702875,Tower Road,0,  43  6,793869
43,SA,8702876,Green Valley,0,  43 14,793865
43,SA,8702877,Tower Road,0,  43  5,793869
43,SA,8702878,Stapleton via MLK Blvd,0,  65 11,793866
43,SA,8702879,Green Valley,0,  43 13,793865
43,SA,8702880,Stapleton via MLK Blvd,0,  43  6,793866
43,SA,8702881,Downing Stn via MLK Blvd,1,  43  6,793874
43,SA,8702882,Downing Stn via MLK Blvd,1,  43 13,793874
43,SA,8702883,Downing Stn via MLK Blvd,1,  43 10,793872
43,SA,8702884,Downing Stn via MLK Blvd,1,  43 10,793871
43,SA,8702885,Downing Stn via MLK Blvd,1,  43  1,793874
43,SA,8702886,Downing Stn via MLK Blvd,1,  43  5,793874
43,SA,8702887,Downing Stn via MLK Blvd,1,  43  2,793874
43,SA,8702888,Downing Stn via MLK Blvd,1,  43 10,793871
43,SA,8702889,Downing Stn via MLK Blvd,1,  43 10,793874
43,SA,8702890,Downing Stn via MLK Blvd,1,  43  2,793872
43,SA,8702891,Downing Stn via MLK Blvd,1,  43  7,793874
43,SA,8702892,Downing Stn via MLK Blvd,1,  43  4,793872
43,SA,8702893,Downing Stn via MLK Blvd,1,  43 13,793871
43,SA,8702894,Downing Stn via MLK Blvd,1,  43 14,793871
43,SA,8702895,Downing Stn via MLK Blvd,1,  65  3,793872
43,SA,8702896,Downing Stn via MLK Blvd,1,  43  6,793874
43,SA,8702897,Downing Stn via MLK Blvd,1,  43  5,793872
43,SA,8702898,Downing Stn via MLK Blvd,1,  43  4,793871
43,SA,8702899,Downing Stn via MLK Blvd,1,  43  2,793874
43,SA,8702900,Downing Stn via MLK Blvd,1,  43  1,793874
43,SA,8702901,Downing Stn via MLK Blvd,1,  43  1,793874
43,SA,8702902,Downing Stn via MLK Blvd,1,  43 10,793874
43,SA,8702903,Downing Stn via MLK Blvd,1,  43  2,793874
43,SA,8702904,Downing Stn via MLK Blvd,1,  65  8,793871
43,SA,8702905,Downing Stn via MLK Blvd,1,  65  8,793872
43,SA,8702906,Downing Stn via MLK Blvd,1,  43 10,793874
43,SA,8702907,Downing Stn via MLK Blvd,1,  65  3,793872
43,SA,8702908,Downing Stn via MLK Blvd,1,  43  1,793871
43,SA,8702909,Downing Stn via MLK Blvd,1,  43  7,793872
43,SA,8702910,Downing Stn via MLK Blvd,1,  43  2,793874
43,SA,8702911,Downing Stn via MLK Blvd,1,  43  5,793874
43,SA,8702912,Downing Stn via MLK Blvd,1,  65  3,793874
43,SA,8702913,Downing Stn via MLK Blvd,1,  43  1,793871
43,SA,8702914,Downing Stn via MLK Blvd,1,  43 14,793872
43,SA,8702915,Downing Stn via MLK Blvd,1,  43  4,793874
43,SA,8702916,Downing Stn via MLK Blvd,1,  43  5,793872
43,SA,8702917,Downing Stn via MLK Blvd,1,  65 11,793871
43,SA,8702918,Downing Stn via MLK Blvd,1,  43 13,793872
43,SA,8702919,Downing Stn via MLK Blvd,1,  43  6,793874
43,SA,8702920,Downing Stn via MLK Blvd,1,  43  7,793871
43,SA,8702921,Downing Stn via MLK Blvd,1,  65  3,793874
43,SA,8702922,Downing Stn via MLK Blvd,1,  43  4,793871
43,SA,8702923,Downing Stn via MLK Blvd,1,  43  6,793871
43,SA,8702924,Downing Stn via MLK Blvd,1,  43  5,793874
43,SA,8702925,Downing Stn via MLK Blvd,1,  43  6,793872
43,SA,8702926,Downing Stn via MLK Blvd,1,  43  5,793874
43,SA,8702927,Downing Stn via MLK Blvd,1,  43  2,793874
43,SA,8702928,Downing Stn via MLK Blvd,1,  43  7,793874
43,SA,8702929,Downing Stn via MLK Blvd,1,  43  1,793874
43,SA,8702930,Downing Stn via MLK Blvd,1,  43  1,793872
43,SA,8702931,Downing Stn via MLK Blvd,1,  65  3,793874
43,SA,8702932,Downing Stn via MLK Blvd,1,  43  7,793872
43,SA,8702933,Downing Stn via MLK Blvd,1,  43  2,793871
43,SA,8702934,Downing Stn via MLK Blvd,1,  65 11,793872
43,SA,8702935,Downing Stn via MLK Blvd,1,  43  4,793874
43,SA,8702936,Downing Stn via MLK Blvd,1,  65  3,793874
43,SU,8702937,Stapleton via MLK Blvd,0,  43  9,793866
43,SU,8702938,Stapleton via MLK Blvd,0,  43  4,793866
43,SU,8702939,Stapleton via MLK Blvd,0,  43  2,793866
43,SU,8702940,Stapleton via MLK Blvd,0,  43  5,793866
43,SU,8702941,Stapleton via MLK Blvd,0,  43  6,793866
43,SU,8702942,Stapleton via MLK Blvd,0,  43 10,793866
43,SU,8702943,Stapleton via MLK Blvd,0,  43  1,793866
43,SU,8702944,Stapleton via MLK Blvd,0,  43  9,793866
43,SU,8702945,Stapleton via MLK Blvd,0,  43 11,793866
43,SU,8702946,Stapleton via MLK Blvd,0,  43  2,793866
43,SU,8702947,Stapleton via MLK Blvd,0,  43  7,793866
43,SU,8702948,Stapleton via MLK Blvd,0,  43  6,793866
43,SU,8702949,Stapleton via MLK Blvd,0,  43  4,793866
43,SU,8702950,Stapleton via MLK Blvd,0,  43  1,793866
43,SU,8702951,Stapleton via MLK Blvd,0,  43  5,793866
43,SU,8702952,Green Valley,0,  43  1,793865
43,SU,8702953,Tower Road,0,  43  5,793869
43,SU,8702954,Tower Road,0,  43 10,793869
43,SU,8702955,Tower Road,0,  43  1,793869
43,SU,8702956,Tower Road,0,  43  5,793869
43,SU,8702957,Tower Road,0,  43 11,793869
43,SU,8702958,Tower Road,0,  43 10,793869
43,SU,8702959,Tower Road,0,  43  1,793869
43,SU,8702960,Tower Road,0,  43 11,793869
43,SU,8702961,Tower Road,0,  20  3,793869
43,SU,8702962,Green Valley,0,  43  4,793865
43,SU,8702963,Tower Road,0,  43 11,793869
43,SU,8702964,Tower Road,0,  43  4,793869
43,SU,8702965,Tower Road,0,  43  5,793869
43,SU,8702966,Green Valley,0,  43  9,793865
43,SU,8702967,Green Valley,0,  43 10,793865
43,SU,8702968,Tower Road,0,  43  6,793869
43,SU,8702969,Tower Road,0,  43  7,793869
43,SU,8702970,Green Valley,0,  43 11,793865
43,SU,8702971,Tower Road,0,  43 10,793869
43,SU,8702972,Tower Road,0,  43  9,793869
43,SU,8702973,Green Valley,0,  43  6,793865
43,SU,8702974,Tower Road,0,  43 10,793869
43,SU,8702975,Tower Road,0,  43  5,793869
43,SU,8702976,Tower Road,0,  43  1,793869
43,SU,8702977,Green Valley,0,  43  7,793865
43,SU,8702978,Tower Road,0,  43  7,793869
43,SU,8702979,Tower Road,0,  43  1,793869
43,SU,8702980,Green Valley,0,  43  5,793865
43,SU,8702981,Tower Road,0,  43  1,793869
43,SU,8702982,Tower Road,0,  43  7,793869
43,SU,8702983,Tower Road,0,  43  7,793869
43,SU,8702984,Green Valley,0,  43  1,793865
43,SU,8702985,Tower Road,0,  43  1,793869
43,SU,8702986,Tower Road,0,  43  6,793869
43,SU,8702987,Tower Road,0,  43 11,793869
43,SU,8702988,Tower Road,0,  43  7,793869
43,SU,8702989,Tower Road,0,  43  2,793869
43,SU,8702990,Tower Road,0,  43  4,793869
43,SU,8702991,Green Valley,0,  43  2,793865
43,SU,8702992,Tower Road,0,  43  2,793869
43,SU,8702993,Green Valley,0,  43  2,793865
43,SU,8702994,Tower Road,0,  43  5,793869
43,SU,8702995,Green Valley,0,  43  6,793865
43,SU,8702996,Downing Stn via MLK Blvd,1,  43  2,793872
43,SU,8702997,Downing Stn via MLK Blvd,1,  43  5,793872
43,SU,8702998,Downing Stn via MLK Blvd,1,  43  6,793872
43,SU,8702999,Downing Stn via MLK Blvd,1,  43 10,793872
43,SU,8703000,Downing Stn via MLK Blvd,1,  43  1,793872
43,SU,8703001,Downing Stn via MLK Blvd,1,  43  9,793872
43,SU,8703002,Downing Stn via MLK Blvd,1,  43 11,793872
43,SU,8703003,Downing Stn via MLK Blvd,1,  43  2,793872
43,SU,8703004,Downing Stn via MLK Blvd,1,  43  7,793872
43,SU,8703005,Downing Stn via MLK Blvd,1,  43  6,793872
43,SU,8703006,Downing Stn via MLK Blvd,1,  43  4,793872
43,SU,8703007,Downing Stn via MLK Blvd,1,  43  1,793872
43,SU,8703008,Downing Stn via MLK Blvd,1,  43  5,793872
43,SU,8703009,Downing Stn via MLK Blvd,1,  43 11,793872
43,SU,8703010,Downing Stn via MLK Blvd,1,  43 10,793874
43,SU,8703011,Downing Stn via MLK Blvd,1,  43  7,793871
43,SU,8703012,Downing Stn via MLK Blvd,1,  43  9,793874
43,SU,8703013,Downing Stn via MLK Blvd,1,  43  4,793871
43,SU,8703014,Downing Stn via MLK Blvd,1,  43  2,793874
43,SU,8703015,Downing Stn via MLK Blvd,1,  43  5,793871
43,SU,8703016,Downing Stn via MLK Blvd,1,  43 10,793874
43,SU,8703017,Downing Stn via MLK Blvd,1,  43  7,793871
43,SU,8703018,Downing Stn via MLK Blvd,1,  43  4,793871
43,SU,8703019,Downing Stn via MLK Blvd,1,  43  1,793874
43,SU,8703020,Downing Stn via MLK Blvd,1,  43  5,793874
43,SU,8703021,Downing Stn via MLK Blvd,1,  43  1,793874
43,SU,8703022,Downing Stn via MLK Blvd,1,  43  5,793874
43,SU,8703023,Downing Stn via MLK Blvd,1,  43  7,793874
43,SU,8703024,Downing Stn via MLK Blvd,1,  43 11,793874
43,SU,8703025,Downing Stn via MLK Blvd,1,  43  2,793871
43,SU,8703026,Downing Stn via MLK Blvd,1,  43  7,793874
43,SU,8703027,Downing Stn via MLK Blvd,1,  43 10,793874
43,SU,8703028,Downing Stn via MLK Blvd,1,  43  4,793874
43,SU,8703029,Downing Stn via MLK Blvd,1,  43  9,793874
